cycle_id,mode,actuator,total_latency_ns,processing_time_ns,lock_wait_ns,deadline_met,lateness_ns
149,baseline,Stabilizer,108100,200,2500,true,0
149,baseline,Motor,115800,200,1300,true,0
150,baseline,,1500614400,614400,0,false,414400
150,baseline,Stabilizer,98500,300,2700,true,0
150,baseline,Gripper,156700,600,6400,true,0
150,baseline,Motor,162400,300,5100,true,0
151,baseline,Gripper,67200,400,3500,true,0
151,baseline,Motor,78700,100,1200,true,0
151,baseline,Stabilizer,87300,300,700,true,0
151,baseline,,1510647400,647400,300,false,447400
152,baseline,,1520258500,258500,100,false,58500
152,baseline,Gripper,148900,200,2300,true,0
152,baseline,Stabilizer,331000,100,1700,true,0
152,baseline,Motor,335000,600,4500,true,0
153,baseline,,1531024900,1024900,100,false,824900
153,baseline,Gripper,182600,13500,2700,true,0
153,baseline,Motor,202900,300,4400,true,0
153,baseline,Stabilizer,206100,300,3900,true,0
154,baseline,,1540359300,359300,100,false,159300
154,baseline,Gripper,316300,200,4300,true,0
154,baseline,Motor,358400,200,2100,true,0
154,baseline,Stabilizer,407300,300,2800,true,0
155,baseline,,1550434500,434500,100,false,234500
155,baseline,Gripper,123800,300,2800,true,0
155,baseline,Motor,150600,300,2400,true,0
155,baseline,Stabilizer,153300,200,2500,true,0
156,baseline,,1561088100,1088100,200,false,888100
156,baseline,Gripper,97800,500,5500,true,0
156,baseline,Motor,107800,500,3000,true,0
156,baseline,Stabilizer,121000,100,800,true,0
157,baseline,,1570342800,342800,0,false,142800
157,baseline,Motor,152000,300,1700,true,0
157,baseline,Gripper,213900,200,1800,true,0
157,baseline,Stabilizer,239900,300,2700,true,0
158,baseline,,1580565300,565300,0,false,365300
158,baseline,Gripper,341600,400,4800,true,0
158,baseline,Motor,422800,700,19400,true,0
158,baseline,Stabilizer,458800,400,4900,true,0
159,baseline,,1590447400,447400,100,false,247400
159,baseline,Gripper,221600,6500,600,true,0
159,baseline,Stabilizer,497000,54900,1900,true,0
159,baseline,Motor,520400,98500,1000,true,0
160,baseline,,1600547000,547000,200,false,347000
160,baseline,Motor,153500,200,1500,true,0
160,baseline,Stabilizer,162700,100,1200,true,0
160,baseline,Gripper,298800,900,1700,true,0
161,baseline,,1610532200,532200,100,false,332200
161,baseline,Gripper,201100,300,2500,true,0
161,baseline,Stabilizer,222300,300,3100,true,0
161,baseline,Motor,321400,300,2400,true,0
162,baseline,,1620395600,395600,100,false,195600
162,baseline,Motor,221400,200,1500,true,0
162,baseline,Stabilizer,233600,100,700,true,0
162,baseline,Gripper,284300,200,2300,true,0
163,baseline,,1630261900,261900,0,false,61900
163,baseline,Gripper,186500,500,4000,true,0
163,baseline,Motor,194500,300,2900,true,0
163,baseline,Stabilizer,219800,100,6000,true,0
164,baseline,,1640141600,141600,0,true,0
164,baseline,Gripper,286900,100,1400,true,0
164,baseline,Stabilizer,432300,100,1300,true,0
164,baseline,Motor,439900,200,2300,true,0
165,baseline,,1650838600,838600,100,false,638600
165,baseline,Stabilizer,181500,600,3500,true,0
165,baseline,Gripper,271200,100,2000,true,0
165,baseline,Motor,340300,200,1700,true,0
166,baseline,,1660588600,588600,200,false,388600
166,baseline,Gripper,123000,200,1000,true,0
166,baseline,Motor,137600,100,600,true,0
166,baseline,Stabilizer,148300,200,700,true,0
167,baseline,,1670563300,563300,100,false,363300
167,baseline,Gripper,136300,200,2200,true,0
167,baseline,Motor,144900,100,700,true,0
167,baseline,Stabilizer,152200,100,900,true,0
168,baseline,,1680401400,401400,100,false,201400
168,baseline,Motor,280100,300,3600,true,0
168,baseline,Gripper,299200,400,3700,true,0
168,baseline,Stabilizer,299500,200,3800,true,0
169,baseline,Gripper,28300,200,2000,true,0
169,baseline,,1690609300,609300,100,false,409300
169,baseline,Motor,53400,200,1900,true,0
169,baseline,Stabilizer,65400,100,400,true,0
170,baseline,,1700551100,551100,100,false,351100
170,baseline,Motor,54000,200,2100,true,0
170,baseline,Stabilizer,66000,200,900,true,0
170,baseline,Gripper,133600,200,1900,true,0
171,baseline,,1710523400,523400,0,false,323400
171,baseline,Stabilizer,219400,300,2600,true,0
171,baseline,Gripper,350700,400,3500,true,0
171,baseline,Motor,371600,400,4700,true,0
172,baseline,,1720149400,149400,0,true,0
172,baseline,Gripper,277700,200,14700,true,0
172,baseline,Stabilizer,386300,100,1700,true,0
172,baseline,Motor,387800,200,1900,true,0
173,baseline,,1730345200,345200,0,false,145200
173,baseline,Gripper,329300,200,1900,true,0
173,baseline,Stabilizer,365000,200,3700,true,0
173,baseline,Motor,365200,300,3800,true,0
174,baseline,,1740485200,485200,100,false,285200
174,baseline,Gripper,229900,200,1800,true,0
174,baseline,Motor,336400,200,2400,true,0
174,baseline,Stabilizer,353800,400,3600,true,0
175,baseline,,1750570400,570400,100,false,370400
175,baseline,Motor,103800,200,4300,true,0
175,baseline,Gripper,218400,100,1600,true,0
175,baseline,Stabilizer,321900,200,2500,true,0
176,baseline,,1760136700,136700,100,true,0
176,baseline,Gripper,94500,400,1900,true,0
176,baseline,Stabilizer,110300,100,1500,true,0
176,baseline,Motor,125200,500,4800,true,0
177,baseline,,1770333800,333800,100,false,133800
177,baseline,Motor,122800,200,3100,true,0
177,baseline,Gripper,125900,16100,2100,true,0
177,baseline,Stabilizer,136900,100,700,true,0
178,baseline,,1780326300,326300,100,false,126300
178,baseline,Gripper,157200,300,3900,true,0
178,baseline,Stabilizer,180600,400,7500,true,0
178,baseline,Motor,221300,300,3600,true,0
179,baseline,,1790428600,428600,0,false,228600
179,baseline,Gripper,130000,6700,500,true,0
179,baseline,Motor,374700,31800,9500,true,0
179,baseline,Stabilizer,472900,136200,1600,true,0
180,baseline,,1800511300,511300,100,false,311300
180,baseline,Motor,246800,100,2100,true,0
180,baseline,Stabilizer,256200,200,2000,true,0
180,baseline,Gripper,428500,200,2600,true,0
181,baseline,,1810146000,146000,100,true,0
181,baseline,Gripper,61100,300,2000,true,0
181,baseline,Stabilizer,77200,100,1200,true,0
181,baseline,Motor,78200,500,3300,true,0
182,baseline,,1820240200,240200,0,false,40200
182,baseline,Stabilizer,191700,200,3200,true,0
182,baseline,Gripper,262600,200,2500,true,0
182,baseline,Motor,319200,300,2500,true,0
183,baseline,,1830415600,415600,200,false,215600
183,baseline,Stabilizer,119800,200,2100,true,0
183,baseline,Motor,125800,300,1500,true,0
183,baseline,Gripper,228300,100,1400,true,0
184,baseline,,1840509200,509200,200,false,309200
184,baseline,Gripper,100700,100,900,true,0
184,baseline,Motor,107800,0,400,true,0
184,baseline,Stabilizer,114000,100,500,true,0
185,baseline,,1850314800,314800,300,false,114800
185,baseline,Gripper,167600,300,2500,true,0
185,baseline,Motor,172800,300,1800,true,0
185,baseline,Stabilizer,178500,100,1100,true,0
186,baseline,,1860775400,775400,100,false,575400
186,baseline,Stabilizer,207000,300,6900,true,0
186,baseline,Motor,364200,200,16600,true,0
186,baseline,Gripper,492200,300,2400,true,0
187,baseline,,1870212600,212600,100,false,12600
187,baseline,Gripper,253200,200,1700,true,0
187,baseline,Stabilizer,266400,100,2500,true,0
187,baseline,Motor,358900,200,1900,true,0
188,baseline,,1880832900,832900,100,false,632900
188,baseline,Stabilizer,114300,300,1800,true,0
188,baseline,Gripper,245600,100,1400,true,0
188,baseline,Motor,318300,200,2100,true,0
189,baseline,,1890997300,997300,100,false,797300
189,baseline,Gripper,194400,400,4100,true,0
189,baseline,Motor,236400,400,2700,true,0
189,baseline,Stabilizer,250700,200,1700,true,0
190,baseline,,1900178300,178300,100,true,0
190,baseline,Motor,187800,200,2000,true,0
190,baseline,Stabilizer,197600,100,2900,true,0
190,baseline,Gripper,264000,200,2200,true,0
191,baseline,Gripper,63700,300,4100,true,0
191,baseline,Motor,74700,100,700,true,0
191,baseline,Stabilizer,83200,100,1200,true,0
191,baseline,,1910515800,515800,100,false,315800
192,baseline,,1920214200,214200,100,false,14200
192,baseline,Gripper,321900,200,1800,true,0
192,baseline,Motor,381500,100,1800,true,0
192,baseline,Stabilizer,430300,1000,2500,true,0
193,baseline,,1930340100,340100,0,false,140100
193,baseline,Gripper,261000,500,1600,true,0
193,baseline,Stabilizer,357800,200,2500,true,0
193,baseline,Motor,361300,300,2800,true,0
194,baseline,,1940300900,300900,0,false,100900
194,baseline,Gripper,623300,300,3200,true,0
194,baseline,Motor,637200,100,600,true,0
194,baseline,Stabilizer,646200,0,1100,true,0
195,baseline,,1950282000,282000,100,false,82000
195,baseline,Gripper,254100,200,2600,true,0
195,baseline,Motor,321900,500,2500,true,0
195,baseline,Stabilizer,335000,400,4500,true,0
196,baseline,,1960498900,498900,0,false,298900
196,baseline,Stabilizer,128000,300,2200,true,0
196,baseline,Motor,129200,300,2600,true,0
196,baseline,Gripper,262400,100,1900,true,0
197,baseline,,1970385800,385800,100,false,185800
197,baseline,Motor,143300,300,21700,true,0
197,baseline,Stabilizer,194600,200,1300,true,0
197,baseline,Gripper,249800,300,3000,true,0
198,baseline,,1980737900,737900,100,false,537900
198,baseline,Motor,63800,100,600,true,0
198,baseline,Gripper,65500,400,3300,true,0
198,baseline,Stabilizer,73000,100,1100,true,0
199,baseline,,1990832200,832200,100,false,632200
199,baseline,Gripper,129500,8600,600,true,0
199,baseline,Motor,180300,5800,1100,true,0
199,baseline,Stabilizer,202100,4700,1000,true,0
200,baseline,,2000620900,620900,0,false,420900
200,baseline,Motor,225900,200,1800,true,0
200,baseline,Gripper,404900,100,2100,true,0
200,baseline,Stabilizer,417500,300,3200,true,0
201,baseline,Gripper,67300,200,2400,true,0
201,baseline,Motor,75600,0,1000,true,0
201,baseline,Stabilizer,81900,100,900,true,0
201,baseline,,2010390100,390100,0,false,190100
202,baseline,,2020186200,186200,100,true,0
202,baseline,Gripper,191200,300,3100,true,0
202,baseline,Motor,266200,300,2100,true,0
202,baseline,Stabilizer,279400,400,3600,true,0
203,baseline,,2030246900,246900,100,false,46900
203,baseline,Motor,173000,200,2100,true,0
203,baseline,Stabilizer,177600,200,2100,true,0
203,baseline,Gripper,284600,100,1800,true,0
204,baseline,Gripper,38800,100,2300,true,0
204,baseline,Stabilizer,48600,200,1000,true,0
204,baseline,Motor,55000,300,3100,true,0
204,baseline,,2040287300,287300,0,false,87300
205,baseline,,2050923500,923500,100,false,723500
205,baseline,Stabilizer,205800,200,2400,true,0
205,baseline,Gripper,325300,200,2500,true,0
205,baseline,Motor,325300,200,2300,true,0
206,baseline,,2060320800,320800,100,false,120800
206,baseline,Motor,163200,700,6400,true,0
206,baseline,Gripper,173900,500,6400,true,0
206,baseline,Stabilizer,184600,400,1700,true,0
207,baseline,,2070218800,218800,100,false,18800
207,baseline,Gripper,282000,100,2000,true,0
207,baseline,Stabilizer,373800,200,2200,true,0
207,baseline,Motor,382900,300,2600,true,0
208,baseline,,2080661400,661400,100,false,461400
208,baseline,Stabilizer,196300,100,2200,true,0
208,baseline,Gripper,337900,200,1900,true,0
208,baseline,Motor,378900,1100,9900,true,0
209,baseline,Gripper,93300,300,3500,true,0
209,baseline,Motor,104600,100,1000,true,0
209,baseline,Stabilizer,113900,100,1100,true,0
209,baseline,,2090552800,552800,100,false,352800
210,baseline,,2100375200,375200,200,false,175200
210,baseline,Motor,360400,300,2100,true,0
210,baseline,Gripper,452800,200,2900,true,0
210,baseline,Stabilizer,487600,400,3600,true,0
211,baseline,,2110417900,417900,100,false,217900
211,baseline,Gripper,390700,400,5800,true,0
211,baseline,Motor,408000,400,4200,true,0
211,baseline,Stabilizer,452300,400,4100,true,0
212,baseline,,2120738400,738400,100,false,538400
212,baseline,Gripper,119500,100,1000,true,0
212,baseline,Motor,307100,100,2100,true,0
212,baseline,Stabilizer,313500,300,2600,true,0
213,baseline,Gripper,69400,300,4100,true,0
213,baseline,Motor,98600,300,3600,true,0
213,baseline,Stabilizer,111500,100,1000,true,0
213,baseline,,2130800500,800500,200,false,600500
214,baseline,Gripper,74800,200,3500,true,0
214,baseline,Stabilizer,92500,100,1400,true,0
214,baseline,Motor,96300,400,4000,true,0
214,baseline,,2140380600,380600,300,false,180600
215,baseline,,2150196200,196200,0,true,0
215,baseline,Gripper,163600,200,2400,true,0
215,baseline,Motor,222700,200,1900,true,0
215,baseline,Stabilizer,227100,200,3000,true,0
216,baseline,,2160273300,273300,100,false,73300
216,baseline,Gripper,91200,200,3300,true,0
216,baseline,Motor,95500,300,2300,true,0
216,baseline,Stabilizer,105600,100,1000,true,0
217,baseline,,2170452800,452800,100,false,252800
217,baseline,Motor,253200,300,2700,true,0
217,baseline,Gripper,260300,300,3800,true,0
217,baseline,Stabilizer,382200,200,29000,true,0
218,baseline,,2180206700,206700,100,false,6700
218,baseline,Gripper,169700,200,900,true,0
218,baseline,Motor,177800,100,1000,true,0
218,baseline,Stabilizer,183600,100,700,true,0
219,baseline,,2190637500,637500,300,false,437500
219,baseline,Motor,170100,34500,600,true,0
219,baseline,Gripper,206700,63400,2900,true,0
219,baseline,Stabilizer,228700,73600,1200,true,0
220,baseline,,2200613900,613900,0,false,413900
220,baseline,Gripper,232700,200,1600,true,0
220,baseline,Motor,415500,200,2100,true,0
220,baseline,Stabilizer,416700,200,2500,true,0
221,baseline,,2210200600,200600,0,false,600
221,baseline,Gripper,326500,400,4000,true,0
221,baseline,Motor,433700,600,7900,true,0
221,baseline,Stabilizer,433800,800,8000,true,0
222,baseline,,2220629700,629700,0,false,429700
222,baseline,Gripper,106000,300,1100,true,0
222,baseline,Stabilizer,111000,200,2000,true,0
222,baseline,Motor,230500,800,7200,true,0
223,baseline,,2230612500,612500,400,false,412500
223,baseline,Gripper,156400,200,2700,true,0
223,baseline,Motor,170400,100,500,true,0
223,baseline,Stabilizer,184500,200,900,true,0
224,baseline,,2240240000,240000,300,false,40000
224,baseline,Gripper,98800,300,1000,true,0
224,baseline,Motor,110300,100,1200,true,0
224,baseline,Stabilizer,129300,200,2000,true,0
225,baseline,,2250468100,468100,100,false,268100
225,baseline,Motor,183600,200,1900,true,0
225,baseline,Stabilizer,192100,200,900,true,0
225,baseline,Gripper,257200,100,2400,true,0
226,baseline,Gripper,114400,200,2900,true,0
226,baseline,Motor,138400,100,1200,true,0
226,baseline,Stabilizer,145400,100,1000,true,0
226,baseline,,2260589900,589900,100,false,389900
227,baseline,Gripper,46000,200,3300,true,0
227,baseline,Motor,54000,100,1000,true,0
227,baseline,Stabilizer,60300,100,1000,true,0
227,baseline,,2270575500,575500,300,false,375500
228,baseline,,2280409900,409900,0,false,209900
228,baseline,Stabilizer,186400,100,6000,true,0
228,baseline,Gripper,267600,100,1900,true,0
228,baseline,Motor,368400,100,1800,true,0
229,baseline,,2290606100,606100,100,false,406100
229,baseline,Motor,286500,400,2400,true,0
229,baseline,Stabilizer,297100,300,3200,true,0
229,baseline,Gripper,376800,200,2800,true,0
230,baseline,,2300172600,172600,0,true,0
230,baseline,Gripper,238900,200,2500,true,0
230,baseline,Motor,296400,200,2800,true,0
230,baseline,Stabilizer,302700,300,3400,true,0
231,baseline,,2310583300,583300,0,false,383300
231,baseline,Gripper,99500,200,1200,true,0
231,baseline,Motor,119400,200,2400,true,0
231,baseline,Stabilizer,132700,100,1100,true,0
232,baseline,Gripper,128900,200,2300,true,0
232,baseline,Motor,137300,0,800,true,0
232,baseline,Stabilizer,144000,100,900,true,0
232,baseline,,2320352200,352200,500,false,152200
233,baseline,,2330545700,545700,100,false,345700
233,baseline,Motor,116400,200,1900,true,0
233,baseline,Gripper,122400,200,1700,true,0
233,baseline,Stabilizer,125400,100,800,true,0
234,baseline,Gripper,79200,300,3000,true,0
234,baseline,Motor,92000,300,600,true,0
234,baseline,Stabilizer,100900,200,1300,true,0
234,baseline,,2340435600,435600,400,false,235600
235,baseline,,2350633000,633000,0,false,433000
235,baseline,Motor,145300,200,1600,true,0
235,baseline,Stabilizer,153500,100,1000,true,0
235,baseline,Gripper,286000,100,1400,true,0
236,baseline,,2360453200,453200,100,false,253200
236,baseline,Motor,135800,100,1700,true,0
236,baseline,Stabilizer,144600,100,1000,true,0
236,baseline,Gripper,230700,200,1300,true,0
237,baseline,,2370174700,174700,100,true,0
237,baseline,Gripper,184100,200,2900,true,0
237,baseline,Motor,252700,300,2300,true,0
237,baseline,Stabilizer,258000,300,3400,true,0
238,baseline,Gripper,53700,400,3600,true,0
238,baseline,,2380551300,551300,200,false,351300
238,baseline,Motor,76500,100,2100,true,0
238,baseline,Stabilizer,87000,100,800,true,0
239,baseline,,2390639500,639500,100,false,439500
239,baseline,Motor,220000,58300,3800,true,0
239,baseline,Stabilizer,294800,143600,2900,true,0
239,baseline,Gripper,335700,209300,1600,true,0
240,baseline,,2400970000,970000,0,false,770000
240,baseline,Gripper,374900,200,2100,true,0
240,baseline,Stabilizer,470000,200,2100,true,0
240,baseline,Motor,472100,300,2300,true,0
241,baseline,,2410490800,490800,100,false,290800
241,baseline,Stabilizer,352500,200,2800,true,0
241,baseline,Gripper,355700,300,3400,true,0
241,baseline,Motor,359900,300,7600,true,0
242,baseline,,2420333700,333700,100,false,133700
242,baseline,Gripper,285200,200,6200,true,0
242,baseline,Motor,376500,200,1900,true,0
242,baseline,Stabilizer,380400,300,2700,true,0
243,baseline,,2430529500,529500,200,false,329500
243,baseline,Gripper,137100,400,5900,true,0
243,baseline,Motor,151900,300,2600,true,0
243,baseline,Stabilizer,165100,200,2500,true,0
244,baseline,,2440241700,241700,200,false,41700
244,baseline,Motor,169200,400,3100,true,0
244,baseline,Gripper,204500,200,8200,true,0
244,baseline,Stabilizer,223200,100,1100,true,0
245,baseline,,2450330500,330500,100,false,130500
245,baseline,Stabilizer,349100,300,2200,true,0
245,baseline,Gripper,349100,300,2100,true,0
245,baseline,Motor,396800,300,2100,true,0
246,baseline,,2460479400,479400,0,false,279400
246,baseline,Gripper,318900,200,2400,true,0
246,baseline,Stabilizer,371100,300,5400,true,0
246,baseline,Motor,373100,400,3100,true,0
247,baseline,,2470417400,417400,0,false,217400
247,baseline,Gripper,132000,200,1500,true,0
247,baseline,Motor,312600,100,16600,true,0
247,baseline,Stabilizer,331100,200,2300,true,0
248,baseline,,2480530800,530800,100,false,330800
248,baseline,Gripper,220600,13200,2200,true,0
248,baseline,Motor,344400,100,1700,true,0
248,baseline,Stabilizer,346400,200,2100,true,0
249,baseline,,2490460900,460900,100,false,260900
249,baseline,Gripper,194900,700,3500,true,0
249,baseline,Stabilizer,217200,100,1400,true,0
249,baseline,Motor,217300,700,4300,true,0
250,baseline,,2500220700,220700,100,false,20700
250,baseline,Stabilizer,171200,200,1900,true,0
250,baseline,Motor,172700,200,2900,true,0
250,baseline,Gripper,269400,200,1800,true,0
251,baseline,,2510333500,333500,0,false,133500
251,baseline,Stabilizer,155700,200,1900,true,0
251,baseline,Gripper,206500,200,2200,true,0
